ISBN,publisher_name,title,author,genre,  num_pages,price,cost,num_in_stock,percentage_to_publishers
9780786855384      ,Disney Press,Butterfly Suits (Disney's Little Einsteins),Marcy Kelman/Nadeem Zaidi/Andy Mastrocinque,Anthology,833,82.74,1.65,282,15.2
9780786849710      ,Disney Press,Birthday Machine (Disney's Little Einsteins Early Reader),Susan Ring/Anna Okabe,Non-Fiction,1230,49.57,4.2,218,39.52
9780786855377      ,Disney Press,Music of the Meadow (Little Einsteins Early Reader),Susan Ring/Kelly Preston/Katie Nix,Action,1101,78,2.76,118,31.2
9780807615324      ,George Braziller Inc.,1912 Manuscript on the Special Theory of Relativity,Albert Einstein/Hanoch Gutfreund,Chick lit,241,89.61,2.88,96,17.3
9781581345278      ,Crossway Books,Piercing the Darkness (Darkness  #2),Frank E. Peretti,Non-Fiction,967,23.01,3,124,29.65
9781581345285      ,Crossway Books,This Present Darkness (Darkness  #1),Frank E. Peretti,Suspense,541,92.78,2.17,162,11.02
9781595540454      ,Thomas Nelson,The Oath,Frank E. Peretti,Anthology,400,84.39,1,101,34.4
9781416520863      ,Baen,Oath of Swords (War God  #1),David Weber,Chick lit,1130,55.34,3.6,40,15.7
9780671697983      ,Baen,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,Fantasy,1022,70.86,4.59,90,16.27
9780451207647      ,Signet,The Oath (Dismas Hardy  #8),John Lescroart,Paranormal Romance,187,70.89,4.11,293,22.69
9781416508953      ,Baen,Wind Rider's Oath (War God  #3),David Weber,Short-Story,572,63.2,2.78,23,21.24
9780375703973      ,Vintage,A Visitation of Spirits,Randall Kenan,Fiction,1196,11.95,2.93,16,11.94
9780975262207      ,Open Heaven Publications,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,Gary Oates/Robert Paul Lamb/Randy Clark,Satire,866,58.7,1.84,22,49.12
9780061208492      ,HarperOne,The Complete C.S. Lewis Signature Classics,C.S. Lewis,Historical Fiction,492,30.67,4.25,125,35.19
9780060819224      ,HarperOne,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,C.S. Lewis/Walter Hooper,Anthology,633,85.11,1.79,30,11.53
9780786198382      ,Blackstone Publishing,Till We Have Faces: A Myth Retold,C.S. Lewis/Nadia May,Drama,952,54.57,4.62,81,16.68
9780345409461      ,Ballantine Books,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan/Ann Druyan,Satire,1150,87.73,4.87,296,19.14
9780553077728      ,Bantam Books,Stephen Hawking's a Brief History of Time: A Reader's Companion,Stephen Hawking/Gene  Stone,Thriller,258,34.21,1.27,248,30.03
9780593040591      ,Bantam,The Illustrated A Brief History of Time,Stephen Hawking,Drama,393,90.16,2.63,196,46.11
9788484326373      ,Critica (Grijalbo Mondadori),Brevísima historia del tiempo,Stephen Hawking/Leonard Mlodinow/David Jou i Mirabent,Fiction,228,38.54,2.08,281,10.45
9780521831437      ,Cambridge University Press,A First Course in String Theory,Barton Zwiebach,Paranormal Romance,1226,66.82,4.43,290,20.5
9780393312768      ,W. W. Norton  Company,Black Holes & Time Warps: Einstein's Outrageous Legacy,Kip S. Thorne/Stephen Hawking/Frederick Seitz,Science Fiction,1220,44.08,3.72,201,38.9
9780099173311      ,Vintage,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,Historical Fiction,408,88.16,1.25,139,26.05
9780786177288      ,Blackstone Audiobooks,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman/Raymond Todd,Thriller,621,20.84,4.35,111,11.62
9780465023943      ,Basic Books,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,Adventure,402,53.32,3.37,172,24.6
9781591855101      ,Casa Creacion,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,Emerson Eggerichs,Anthology,390,68.34,3.16,235,18.32
9780130669971      ,Prentice Hall,Chemistry: The Central Science,Theodore L. Brown/H. Eugene LeMay Jr./Bruce E. Bursten,Adventure,1055,31.14,2.22,54,29.3
9780486651910      ,Dover Publications,Introduction to Linear Algebra and Differential Equations,John W. Dettman,Fantasy,737,84.94,2.55,181,38.48
9780132431064      ,Prentice Hall,Physics for Scientists and Engineers,Douglas C. Giancoli,Suspense,431,88.34,3.15,237,22.36
9780130352996      ,Benjamin-Cummings Publishing Company,Physics: for Scientists and Engineers with Modern Physics,Paul M. Fishbane/Stephen Gasiorowicz/Stephen T. Thornton,Action,1414,97.53,1.21,201,36.48
9781416927839      ,Aladdin,Misty of Chincoteague (Misty  #1),Marguerite Henry/Wesley Dennis,Drama,219,15.28,4.36,290,12.97
9781402714528      ,Sterling,Black Beauty,Anna Sewell/Scott McKowen,Thriller,385,64.45,1.91,66,24.78
9780486292724      ,Dover Publications,Black Beauty (Coloring Book),Anna Sewell/John         Green,Suspense,692,25.94,3.17,64,22.65
9780340796146      ,Hodder,Five on a Treasure Island (Famous Five  #1),Enid Blyton,Crime,465,12.71,3.31,201,25.88
9780340917541      ,Hodder,The Secret Seven (The Secret Seven  #1),Enid Blyton,Children,996,61.47,1.25,72,20.42
9780330244770      ,Pan,The Circus of Adventure,Enid Blyton,Chick lit,1218,28.44,1.52,185,26.82
9789812468239      ,Berlitz Kids,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),Chris L. Demarest/Berlitz Publishing Company,Science Fiction,836,83.64,4.3,283,32.1
9789812468208      ,Berlitz Kids,La Chatte Perdue = The Missing Cat (Les Aventures avec Nicolas = Adventures with Nicholas),Chris L. Demarest,Science Fiction,205,48.53,3.29,251,28.83
9780785759379      ,Turtleback Books,The Mystery of the Missing Cat,Gertrude Chandler Warner/Charles Tang,Crime,1277,82.46,1.48,106,28.09
9782831557434      ,Berlitz Kids,Die Verschwundene Katze = The Missing Cat,Chris L. Demarest,Thriller,667,62.04,1.3,53,17.11
9780590407328      ,Scholastic,The Trolley Car Family,Eleanor Clymer/Ursula Koering,Children,1016,87.31,1.54,33,44.58
9780316030892      ,Little  Brown Books for Young Readers,Rose in Bloom (Eight Cousins  #2),Louisa May Alcott,Romance,406,27.97,2.19,110,31.35
9781562926168      ,Honor Books,The Quiet Little Woman: A Christmas Story,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,Historical Fiction,209,86,4.83,237,39.94
9781555533076      ,Northeastern University Press,Louisa May Alcott on Race  Sex  and Slavery,Louisa May Alcott/Sarah Elbert,Drama,964,76.84,3.31,75,33.26
9780060004507      ,HarperCollins Publishers,An Old-Fashioned Thanksgiving,Louisa May Alcott/James Bernardin,Science Fiction,929,28.54,2.09,296,42.79
9780813516707      ,Rutgers University Press,Moods,Louisa May Alcott,Adventure,290,94.07,2.06,165,19.85
9780736805995      ,Capstone Press,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,Louisa May Alcott/Kerry A. Graves,Anthology,383,72.08,3.15,99,38.94
9780590488129      ,Scholastic  Inc.,These Happy Golden Years (Little House  #8),Laura Ingalls Wilder/Garth Williams,Drama,277,59.16,4.04,27,46.44
9780064462341      ,HarperCollins,Pioneer Girl: The Story of Laura Ingalls Wilder,William   Anderson/Dan Andreasen,Graphic Novel,1127,83.64,2.6,48,44.71
9780393926118      ,W. W. Norton & Company,The Norton Anthology of Short Fiction,Richard Bausch,Fantasy,796,48.05,2.13,86,23.03
9780139567568      ,Prentice Hall,Red  White  and Black: The Peoples of Early North America,Gary B. Nash,Paranormal Romance,562,28.87,4.71,203,30.57
9780786806430      ,Jump At The Sun,Homemade Love,bell hooks/Shane W. Evans,Short-Story,759,45.77,1.68,50,23.74
9780743456081      ,Washington Square Press,The Will to Change: Men  Masculinity  and Love,bell hooks,Non-Fiction,833,50.59,4.74,291,32.15
9780805050271      ,Holt Paperbacks,Killing Rage: Ending Racism,bell hooks,Horror,1462,32.03,2.16,137,29.14
9780415929134      ,Routledge,Where We Stand: Class Matters,bell hooks,Action,683,23.16,2.15,280,41.26
9780688168445      ,William Morrow,All About Love: New Visions,bell hooks,Thriller,723,37.69,1.08,230,12.24
9780807050118      ,Beacon Press,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,Vijay Prashad,Short-Story,1237,42.98,1.79,50,48.53
9781565847859      ,New Press  The,The Darker Nations: A People's History of the Third World,Vijay Prashad/Howard Zinn,Mystery,1377,73.27,5,71,17.13
9780816634392      ,Univ Of Minnesota Press,The Karma Of Brown Folk,Vijay Prashad,Thriller,793,35.45,3.92,20,42.43
9780812217759      ,University of Pennsylvania Press,The Negro,W.E.B. Du Bois/Robert Gregg,Anthology,1360,46.5,3.29,44,46.55
9781594200298      ,Penguin Press HC  The,Democracy Matters: Winning the Fight Against Imperialism,Cornel West,Children,1328,95.71,3.98,91,23.57
9780029131695      ,Free Press,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,Lani Guinier/Stephen L. Carter,Paranormal Romance,701,81.15,3.44,187,22.14
9780160729942      ,National Park Service,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,Richard Proenneke/John Branson,Paranormal Romance,751,99.71,2.52,147,15.04
9780380804528      ,William Morrow Paperbacks,The Guardship (Thomas Marlowe  #1),James L. Nelson,Mystery,1174,26.38,3.69,238,33.31
9780440237846      ,Laurel Leaf Library,Before We Were Free,Julia Alvarez,Non-Fiction,652,43.55,4.72,58,35.99
9780385503846      ,Nan A. Talese,Moral Disorder and Other Stories,Margaret Atwood,Historical Fiction,1345,94.66,4.44,258,19.1
9781841957173      ,Canongate U.S.,The Penelopiad,Margaret Atwood/Laurel Merlington,Historical Fiction,1070,60,2.36,34,29.47
9780385516686      ,Nan A. Talese,The Tent,Margaret Atwood,Mystery,1467,74.81,3.56,196,32.53
9780385491037      ,Anchor,The Robber Bride,Margaret Atwood,Suspense,1119,60.3,4.46,285,25.2
9780571219711      ,Faber & Faber Limited,The Moth Diaries,Rachel Klein,Paranormal Romance,846,88.9,2.08,48,43.22
9780451205551      ,Signet,Trauma,Graham Masterton,Romance,1414,39.73,2.54,203,38.89
9780743261982      ,Scribner,Liars and Saints,Maile Meloy,Action,813,26.84,3.88,93,15.67
9780375708138      ,Vintage,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,Ellen Meloy,Adventure,337,85.02,2.37,211,35.88
9781400031771      ,Vintage,Eating Stone: Imagination and the Loss of the Wild,Ellen Meloy,Mystery,1001,11.22,1.81,20,15.8
9780805832891      ,Psychology Press,Writing the Qualitative Dissertation: Understanding by Doing,Judith M. Meloy,Graphic Novel,1139,25.52,1.73,110,26.17
9780060758769      ,Harper Perennial,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,Marilyn Johnson,Short-Story,156,10.66,1.56,17,36.32
9780451460912      ,Roc,Dead Beat (The Dresden Files  #7),Jim Butcher,Fantasy,551,86.78,1.39,159,11.09
9780805209068      ,Schocken,Diaries  1910-1923,Franz Kafka/Max Brod/Joseph Kresh/Martin Greenberg,Anthology,777,98.56,4.69,146,46.05
9781419172694      ,Kessinger Publishing,The Metamorphosis,Franz Kafka,Satire,502,51.13,1.75,24,44.8
9780684800707      ,Scribner,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,Franz Kafka,Adventure,256,19.43,3.15,84,26.48
9780099428640      ,Vintage,The Trial,Franz Kafka/Max Brod/Willa Muir/Edwin Muir,Science Fiction,222,72.85,3.16,232,13.81
9780805238631      ,Schocken,Franz Kafka: The Complete Stories,Franz Kafka/Nabum N. Glazer/John Updike,Satire,725,95.18,3.67,243,24.66
9780805209990      ,Schocken Books,The Trial,Franz Kafka/Breon Mitchell/Arthur H. Samuelson,Fantasy,939,47.48,1.34,24,31.55
9780805212075      ,Schocken,The Zürau Aphorisms,Franz Kafka/Michael Hofmann/Geoffrey Brock/Roberto Calasso,Paranormal Romance,141,67.75,1.64,43,40.97
9780375411724      ,Everyman's Library,Collected Shorter Fiction: Volume I,Leo Tolstoy/Aylmer Maude/Nigel J. Cooper,Fiction,697,54.57,2.21,123,40
9780812975048      ,Modern Library,The Cossacks,Leo Tolstoy/Peter Constantine/Cynthia Ozick,Paranormal Romance,1228,31.23,2.76,86,44.86
9780142400654      ,Puffin Books,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald/Mercer Mayer,Suspense,1007,13.26,2.8,119,10.87
9780060392888      ,Dey Street Books,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss/Vince Neil/Nikki Sixx/Tommy Lee/Mick Mars,Children,1038,43.83,3.37,46,40.96
9780671746063      ,Pocket Books,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,Fantasy,362,57.39,1.66,17,27.7
9780553213454      ,Bantam Classics,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel,Graphic Novel,288,33.12,2.04,119,22.32
9780393960570      ,W. W. Norton & Company,The Awakening,Kate Chopin/Margo Culley,Action,1429,49.16,3.69,92,11.32
9780679732174      ,Vintage,Go Down  Moses,William Faulkner,Satire,1269,55.93,3.84,217,31.34
9781563890826      ,Vertigo,The Books of Magic,Neil Gaiman/John Bolton/Scott Hampton/Charles Vess/Paul Johnson/Roger Zelazny,Mystery,1442,21.44,4.83,37,20.06
9781844082933      ,Virago,The House of Mirth,Edith Wharton/Nina Bawden,Suspense,1029,33.75,3.71,295,13.13
9781600962202      ,Waking Lion Press,House of Mirth,Edith Wharton,Thriller,1214,90.56,2.34,208,19.89
9781593081041      ,Barnes  Noble Classics,The House of Mirth,Edith Wharton/Jeffrey Meyers,Romance,1096,22.12,3.02,230,47.21
9780553382952      ,Spectra,Light (Kefahuchi Tract  #1),M. John Harrison,Graphic Novel,315,19.61,3.59,159,33.86
9780961392178      ,Graphics Press LLC,Beautiful Evidence,Edward R. Tufte,Science Fiction,1024,34.74,4.67,106,32.33
9780961392161      ,Graphics Press,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,Edward R. Tufte,Children,1109,94.11,2.34,237,24.24
9783548256429      ,Ullstein Buchverlage GmbH & Co. KG / Ullstein Tas,Hafen des Unglücks (Aubrey/Maturin Book 11),Patrick O'Brian,Historical Fiction,167,12.11,1.3,108,19.86
9780739315651      ,Random House Audio,Master and Commander (Aubrey/Maturin Book 1),Patrick O'Brian,Chick lit,1081,65,4.72,185,44.19
9780397008049      ,Lippincott Williams & Wilkins,Post Captain (Aubrey/Maturin Book 2),Patrick O'Brian,Fantasy,1424,95.54,4.75,179,23.1
9783548254357      ,Ullstein Tb,Gefahr im Roten Meer (Treason's Harbour) (Aubrey/Maturin Book 9),Patrick O'Brian,Horror,585,48.31,1.64,85,25.81
9780141001821      ,Penguin Books,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,Thriller,745,78.21,1.23,269,49
9780515128550      ,Berkley Books,Heart of the Sea (Gallaghers of Ardmore  #3),Nora Roberts,Paranormal Romance,1107,80.87,4.23,195,19.64
9788466307253      ,Punto de Lectura,Corazón de mar (Gallagher  #3),Nora Roberts/Juan Larrea,Short-Story,873,15.87,3.93,158,27.85
9780312300333      ,Picador,Banvard's Folly: Thirteen Tales of People Who Didn't Change the World,Paul  Collins,Chick lit,486,71.54,1.1,255,16.83
9780486203942      ,Dover Publications (NY),Fads and Fallacies in the Name of Science,Martin Gardner,Non-Fiction,425,28.24,4.76,71,40.94
9780099448570      ,Vintage,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,Mystery,1139,87.65,1.23,232,19.16
9780099448761      ,Vintage,Dance Dance Dance,Haruki Murakami,Anthology,432,91.39,2.95,34,12.39
9780307265838      ,Knopf Publishing Group,After Dark,Haruki Murakami/Jay Rubin,Romance,1022,60.24,1.95,298,15.85
9781400033966      ,Vintage Books USA,Vintage Murakami,Haruki Murakami,Short-Story,187,99.02,2.28,244,15.81
9781411683051      ,Lulu Press,The Master and Margarita,Mikhail Bulgakov/Michael Karpelson,Children,116,77.79,1.81,27,14.34
9780533017423      ,Vantage Press,Bulgakov's the Master and Margarita: The Text as a Cipher,Elena N. Mahlow,Fantasy,1087,18.92,3.73,151,46.97
9780156032971      ,Mariner Books,Foucault's Pendulum,Umberto Eco/William Weaver,Historical Fiction,278,90.44,3.12,192,28.97
9780743464796      ,Washington Square Press,Pendulum: Leon Foucault and the Triumph of Science,Amir D. Aczel,Drama,731,23.15,1.98,268,40.64
9781593081539      ,Barnes  Noble Classics,The House of Mirth,Edith Wharton/Jeffrey Meyers,Short-Story,705,19.87,4.26,71,16.72
9780814749760      ,New York University Press,The House of Mirth,Edith Wharton/R.W.B. Lewis,Science Fiction,1173,97.89,3.01,178,42.82
9780765348210      ,Tor Fantasy,The Family Trade (The Merchant Princes  #1),Charles Stross,Fantasy,601,10.48,1.99,255,18.59
9780809556038      ,Cosmos Books (OH),Toast  and Other Stories,Charles Stross,Non-Fiction,687,88.62,2.44,133,40.79
9780441014156      ,Ace Books,Accelerando,Charles Stross,Crime,475,99.01,4.04,215,42.65
9780441014033      ,Ace Books,Glasshouse,Charles Stross,Drama,1113,85.12,3.66,299,45.38
9780765352057      ,Tor Fantasy,The Hidden Family (The Merchant Princes  #2),Charles Stross,Short-Story,1023,29.51,2.35,192,45.9
9781884612466      ,AudioText,Lobsters,Charles Stross/Shandra Marie/Jared Doreck,Short-Story,448,45.24,4.48,226,10.06
9781884612473      ,AudioText,Antibodies,Charles Stross/Shandra Marie/Jared Doreck,Children,1047,11.98,4.88,49,32.83
9780451529558      ,Signet,Notes from Underground  White Nights  The Dream of a Ridiculous Man  and Selections from The House of the Dead,Fyodor Dostoyevsky/Andrew R. MacAndrew/Ben Marcus,Suspense,700,99.63,1.14,29,46.32
9780486434094      ,Dover Publications,The House of the Dead,Fyodor Dostoyevsky/Ergin Altay,Historical Fiction,852,52.69,4.28,280,10.18
9780140446586      ,Penguin Book Limited,The Village of Stepanchikovo,Fyodor Dostoyevsky/Ignat Avsey,Anthology,1152,37.46,4.41,174,18.3
9780679420293      ,Random House,Crime and Punishment,Fyodor Dostoyevsky/Larissa Volokhonsky/Richard Pevear,Non-Fiction,475,44.19,2.54,103,23.76
9781843911234      ,Hesperus Press,The Gambler,Fyodor Dostoyevsky/Jonathan Franzen,Adventure,1121,96.25,3.99,27,41.94
9780140442526      ,Penguin Books,Notes from Underground & The Double,Fyodor Dostoyevsky/Jessie Coulson,Thriller,396,55.7,3.99,292,40.46
9780460874489      ,Everymans Library,Notes from Underground & A Confession (Everyman's Library),A.D.P. Briggs/Leo Tolstoy/Fyodor Dostoyevsky,Chick lit,376,27.33,2.95,200,20.11
9780140441796      ,Penguin Books,The Gambler/Bobok/A Nasty Story,Fyodor Dostoyevsky/Jessie Coulson,Action,920,34.14,4.65,196,49.37
9780486432137      ,Dover Publications,The Idiot,Fyodor Dostoyevsky/Constance Garnett,Historical Fiction,600,53.01,1.53,169,12.67
9780140444551      ,Penguin Classics,Netochka Nezvanova,Fyodor Dostoyevsky/Jane Kentish,Anthology,1365,46.89,2.81,251,27.68
9780571197514      ,Farrar  Straus and Giroux,Plays 5: Arcadia / The Real Thing / Night and Day / Indian Ink / Hapgood,Tom Stoppard,Satire,370,13.82,1.11,200,36.65
